text,Date,Open,High,Low,Close,Volume,SMA_5,SMA_30,EMA_12,EMA_26,MACD,MACD_signal,MACD_hist,RSI_14,BB_upper,BB_lower,BB_width,BB_pct,Stoch_%K,Stoch_%D,ATR_14,OBV,ROC_10,Close_lag1,Close_lag5,Volume_lag1,Return_1d,Volatility_10d,DayOfWeek,Future_Close,Weekly_Return,label
"PLTR traded at $-0.50 on January 01, 1970. Day range: $-0.54 to $-0.45. RSI indicates the stock may be oversold. Outlook: Strong bullish trend expected in the next week.",1970-01-01 00:00:00.000000029,-0.4191080473553579,-0.4497522835906176,-0.540493835329543,-0.500499825020078,-0.43049519699169375,-0.5861123503374924,-0.8696554821733525,-0.6868002226335695,-0.8027875488989175,0.46753006724284224,0.14575161092251354,1.3954546112613324,1.5139111650291626,-0.6609351998963674,-0.9887926517045587,1.7093666478190865,1.382782606630846,0.6496479271675359,0.915149355390907,-0.12288132155626298,0.24982963527605853,1.6127233221988317,-0.44524756891807477,-0.8070735380338657,0.11476635041345762,-1.074265345267555,1.4207633595215954,0.0,17.850000381469727,0.2750000272478376,1
"PLTR fell sharply $-0.34 on January 01, 1970. Day range: $-0.44 to $-0.37. RSI indicates the stock may be oversold. Trading volume was significantly lower than previous day. Outlook: Strong bullish trend expected in the next week.",1970-01-01 00:00:00.000000030,-0.4540238927282049,-0.3723067614429574,-0.43603738051632424,-0.3384963233319191,-0.2092441642914609,-0.4972184707647348,-0.8484196871560273,-0.6324150655156168,-0.7673947193573335,0.65344890360646,0.25912782126871864,1.7315603270969508,1.6930014185498155,-0.5818878213656619,-1.0262398288030221,2.28537603975376,1.7496330314518236,1.5612330299230794,1.1394160447752404,-0.0028408783834451548,0.29897100888991435,2.8564708562562955,-0.5013054093912008,-0.7878713190879753,-0.4298742699563654,3.0552876686700725,1.7743243573840253,0.0,17.899999618530273,0.121553858129473,1
"PLTR surged strongly $-0.45 on January 01, 1970. Day range: $-0.44 to $-0.28. RSI indicates the stock may be oversold. Trading volume was significantly lower than previous day. Outlook: Strong bullish trend expected in the next week.",1970-01-01 00:00:00.000000031,-0.28027601439231353,-0.2843738929575195,-0.43518115998826085,-0.4525600205351354,1.0485654348638065,-0.4514143737466032,-0.8315888408067371,-0.6052151865192843,-0.7444348826786944,0.7048257577172778,0.36079938178111226,1.5466956341953193,1.1871521152999924,-0.5435022640135115,-1.0285314449573004,2.4541787729689752,1.0540425863101894,0.49494654317057285,0.9679022091361684,0.19074545648775734,0.19666712029844122,2.1151906602923947,-0.3373153243847628,-0.6866233917648231,-0.2085286098239594,-1.9815884698448587,2.2290352550917545,0.0,18.979999542236328,0.30178324016148883,1
"PLTR fell sharply $-0.35 on January 01, 1970. Day range: $-0.43 to $-0.37. RSI indicates the stock may be oversold. Trading volume was significantly lower than previous day. Outlook: Strong bullish trend expected in the next week.",1970-01-01 00:00:00.000000032,-0.4606745223914368,-0.36988661051387106,-0.42833155907112136,-0.35172108611041303,0.5158046569323871,-0.41799434051286316,-0.8098928261956657,-0.5655634066207201,-0.7145020139139815,0.8077143139662681,0.4641066090041532,1.5725295573324076,1.285030426720818,-0.48977691423381164,-1.0366120667838745,2.708769302609217,1.2589614399443967,1.0030579983912373,1.0942685362013818,0.2778170182981184,0.276453369610259,3.430137059251097,-0.45277773850288466,-0.516422128886126,1.0498189452046802,1.8025814906024602,1.9622158437363708,0.0,18.149999618530273,0.14873413920421674,1
"PLTR fell sharply $-0.34 on January 01, 1970. Day range: $-0.38 to $-0.36. RSI indicates the stock may be oversold. Trading volume was significantly lower than previous day. Outlook: Strong bullish trend expected in the next week.",1970-01-01 00:00:00.000000033,-0.33846906358647216,-0.3618193381699688,-0.38380907145603105,-0.3409759466464357,0.2431396824716164,-0.3966190898448715,-0.7872106285322747,-0.5302391578250489,-0.6858621408836313,0.8837564994768543,0.5629898156768415,1.5026560274068121,1.171844372003743,-0.4429229404046983,-1.0322046506986315,2.851125719880463,1.121047392786074,1.0611590695953068,0.9154606448224848,0.2752809753069611,0.34471517531918383,3.1177061822197145,-0.3507022570722414,-0.44310464131025,0.5168303094243598,0.12451893438875711,2.0116503954729787,0.0,21.040000915527344,0.32077843769351866,1
"PLTR fell sharply $-0.18 on January 01, 1970. Day range: $-0.28 to $-0.15. RSI indicates the stock may be oversold. Trading volume was significantly higher than previous day. Outlook: Strong bullish trend expected in the next week.",1970-01-01 00:00:00.000000034,-0.3110351171234415,-0.14803746734387901,-0.2836335559757617,-0.18227863565290034,1.5112439370169048,-0.33130582930776087,-0.7610767917532604,-0.474167384412921,-0.6456932336867885,1.0463365174881485,0.6768123852176541,1.7386101796432918,1.4354495012174842,-0.3697846977553788,-1.040043986012072,3.14515247108867,1.4253725226414964,1.2403329651181625,1.1819831693777545,0.43885723969463586,0.46657460937402023,4.336801890175554,-0.3398253543155618,-0.5015840619605665,0.2440487181683504,2.6221918914638453,2.072022878881583,0.0,23.81999969482422,0.33445373589750793,1
"PLTR fell sharply $-0.18 on January 01, 1970. Day range: $-0.17 to $-0.11. RSI indicates the stock may be oversold. Trading volume was significantly lower than previous day. Outlook: Strong bullish trend expected in the next week.",1970-01-01 00:00:00.000000035,-0.14560056550746964,-0.10770125949478955,-0.16719017707702322,-0.17814595640397393,0.8521140391033675,-0.29839474216987094,-0.735107322473787,-0.4260402245575812,-0.6081443246020619,1.1615797369537062,0.7924785331622184,1.7677278858787329,1.4752859533302887,-0.3101842600759068,-1.0277784023254113,3.262266280796859,1.2345644408590888,1.1034030851797167,1.2178628487898164,0.5377637225432995,0.5605752935087122,4.141451679213469,-0.17918200248099347,-0.33050995202994793,1.5126953315350686,0.003820968866067336,2.1263073354568562,0.0,29.049999237060547,0.6229050198966303,1
"PLTR fell sharply $-0.09 on January 01, 1970. Day range: $-0.13 to $-0.13. RSI indicates the stock may be oversold. Trading volume was significantly lower than previous day. Outlook: Strong bullish trend expected in the next week.",1970-01-01 00:00:00.000000036,-0.12731137357446165,-0.12948284866219908,-0.1312298947425667,-0.08887872882333578,0.01814558822947863,-0.22375102970910757,-0.7055875967139549,-0.3705898560245824,-0.5656984072762298,1.3008196734365554,0.9147436060547277,1.8719521259289436,1.7862885867903628,-0.23957348224404565,-1.02424610481112,3.4525340458432843,1.2903072030754776,1.469733681415553,1.363953968516676,0.5529801417289492,0.6193275105540935,3.675226188763767,-0.17499864586046607,-0.4509600982989905,0.8532835286335776,1.2834478729653465,2.026190690322012,0.0,27.65999984741211,0.4573235255280231,1
"PLTR surged strongly $-0.16 on January 01, 1970. Day range: $-0.13 to $-0.07. RSI indicates the stock may be oversold. Trading volume was significantly higher than previous day. Outlook: Strong bullish trend expected in the next week.",1970-01-01 00:00:00.000000037,-0.08325085295335126,-0.07462558136816992,-0.1278050126303132,-0.15748224485612614,0.4107121470094721,-0.18388450771383694,-0.6786319443821618,-0.3349885829076695,-0.5322976312921762,1.3415662126833758,1.0212563463162443,1.6231578283070909,1.4667904758494652,-0.1975696666430206,-0.9879880511294089,3.3728818206657016,0.959860997436721,1.0384485951283775,1.2917676093697814,0.6561134972617965,0.5439830957906561,1.831352010591533,-0.08463677042757295,-0.34447517190358595,0.018958395614270204,-1.0310906703522185,1.735505836146922,0.0,27.110000610351562,0.4936639768671709,1
"PLTR fell sharply $0.08 on January 01, 1970. Day range: $-0.08 to $0.07. RSI indicates the stock may be oversold. Trading volume was significantly higher than previous day. Outlook: Strong bullish trend expected in the next week.",1970-01-01 00:00:00.000000038,-0.11650415983302932,0.06977811658937283,-0.07900158568227354,0.08139036784008773,0.7225259850871939,-0.09719599650873466,-0.6419788290267148,-0.2654550112540043,-0.48082412270687236,1.5300382498812146,1.146711312240453,1.9223336925769843,1.6945095280501874,-0.11077244642733919,-0.9873795461762668,3.605504198489474,1.3938487020221801,1.4449822184516565,1.4139036320480147,0.8928130466987908,0.6325066179867034,2.618952363344836,-0.1540815435881776,-0.333128409946436,0.4116928522113317,3.482957240418018,2.2439239852197717,0.0,25.670000076293945,0.22005698475752922,1
