text,Date,Open,High,Low,Close,Volume,SMA_5,SMA_30,EMA_12,EMA_26,MACD,MACD_signal,MACD_hist,RSI_14,BB_upper,BB_lower,BB_width,BB_pct,Stoch_%K,Stoch_%D,ATR_14,OBV,ROC_10,Close_lag1,Close_lag5,Volume_lag1,Return_1d,Volatility_5d,Volatility_21d,Volatility_63d,MA_ratio_3,Return_7d,MA_ratio_7,Return_14d,MA_ratio_14,MA_ratio_21,RSI_9,RSI_50,DayOfWeek,DayOfMonth,Month,Quarter,WeekOfYear,MonthEnd,Future_Close,Weekly_Return,label
"BA traded at $-1.02 on January 01, 1970. Day range: $-1.03 to $-1.04. RSI indicates the stock may be oversold. Outlook: Slight upward movement may continue.",1970-01-01 00:00:00.000000063,-1.054014302225907,-1.0424089695802308,-1.0306162143782274,-1.0221093881448537,-0.5213947015317805,-1.0298001684069773,-1.0150232907674117,-1.0304180254039783,-1.0375666233128376,-0.021106650929705217,0.060413659327979374,-0.25806041918164185,-0.4750035812396224,-1.0837418805545806,-0.9140159191185717,-0.640059705176912,-0.36762186617762554,-0.138146124252322,-0.6082482816874589,-1.0538881931905804,-0.5513971420450777,-0.34534265220525745,-1.039928072453612,-1.0431001329606084,-0.5638711411995597,0.3421019026819507,-0.1525311225233643,-0.629598304229534,-0.5204448991820554,0.44181916121379383,0.21247570707040755,0.18350571604844854,-0.25028094344795854,-0.08996907464043645,-0.12402632913354693,-0.37311844155488677,0.7805322897518362,0.0,0.0,0.0,0.0,0.0,0.0,134.85617065429688,0.015305284291049003,1
"BA fell sharply $-1.01 on January 01, 1970. Day range: $-1.00 to $-1.02. RSI indicates the stock may be oversold. Outlook: Slight upward movement may continue.",1970-01-01 00:00:00.000000064,-1.0195109477743942,-1.0199399209582671,-0.9955560083023206,-1.00674268863987,-0.4307069121469696,-1.0306415638732873,-1.0159251472630404,-1.0276540761649322,-1.0362871640853406,-0.0030689458869368083,0.04792179714208211,-0.15942805253928327,-0.39527549829910125,-1.087081074323673,-0.9130918022239133,-0.6593091160339284,0.13649799963553272,0.3186921375348586,-0.17733646335073558,-1.0485377611789004,-0.5169609234774639,-0.09693820427476499,-1.0216897502267361,-1.0005736354929662,-0.5211392473286847,0.2490630982796474,-0.4441090834600414,-0.6252073119375936,-0.5225043313991656,0.49369721561063956,0.3526004542202491,0.32472165971177386,-0.2122958106972497,0.10289827836692142,0.01851453788301631,0.003911017454879544,0.9190466007819447,0.0,0.0,0.0,0.0,0.0,0.0,134.82977294921875,0.005843112359165579,1
"BA decreased $-1.00 on January 01, 1970. Day range: $-0.98 to $-1.02. RSI indicates the stock may be oversold. Trading volume was significantly higher than previous day. Outlook: Mild bearish pressure in the short term.",1970-01-01 00:00:00.000000065,-1.0093369810204667,-1.019939989517607,-0.9838320602075677,-0.9952455060546552,-0.5808206117956851,-1.0233789803561397,-1.0163052646975124,-1.023534650355948,-1.0342376890500025,0.022110017287175182,0.043281292393628136,-0.061606433263405425,-0.42092467232668296,-1.0860514642836399,-0.9131541080031553,-0.654330572529545,0.4694682929313219,0.7880962654377093,0.3458812921008611,-1.094373914477688,-0.49482787396246347,0.08384218663145045,-1.006325786816218,-1.0295136250732584,-0.43045734128667223,-0.0023467649883627028,-0.7059928570778712,-0.6352060373764976,-0.5308110529794425,0.3813641005364165,0.3853721483163724,0.3934536772314256,-0.22315047861491544,0.25408080408903266,0.12901160404947976,0.7897451165479666,1.0062365942402547,0.0,0.0,0.0,0.0,0.0,0.0,134.14329528808594,-0.0060643178580808525,0
"BA remained stable $-0.99 on January 01, 1970. Day range: $-0.99 to $-1.02. RSI indicates the stock may be oversold. Outlook: Mild bearish pressure in the short term.",1970-01-01 00:00:00.000000066,-1.0045820425533059,-1.018076963767026,-0.9900850699876147,-0.9945824724674219,-0.46321965732835596,-1.012795157543729,-1.0161524901334893,-1.0199462908053185,-1.0322901551802144,0.04210249203342611,0.043819239043959984,0.002912919626433704,-0.21031192126085227,-1.0843252403975456,-0.9124719638033788,-0.6493819268821426,0.4454130144065636,0.8088418543200144,0.6832764112558724,-1.0949094845004625,-0.46305636755148294,0.38013219262946124,-0.9948306513444795,-1.0454194536614234,-0.5805613023547059,0.22678764518893146,-0.9588364404788584,-0.6690675337546292,-0.5369675797071217,0.12117113109407097,0.019325723820243768,0.38557365693181145,-0.11156576342714684,0.267823366355164,0.13019485486389248,0.8104278035914458,1.1273224663994936,0.0,0.0,0.0,0.0,0.0,0.0,133.73849487304688,-0.009451068181140086,0
"BA decreased $-0.98 on January 01, 1970. Day range: $-0.97 to $-1.00. RSI indicates the stock may be oversold. Outlook: Significant downward pressure expected.",1970-01-01 00:00:00.000000067,-0.9942973557001478,-1.0039378255405038,-0.9719967390000769,-0.9839695263487892,-0.5398156587505702,-1.001502659840252,-1.015164918855821,-1.015266238806483,-1.0296886026644814,0.06744167572736388,0.049636643848850984,0.06869073571658861,-0.1303087226076766,-1.0816684842634587,-0.9127325670485535,-0.6361328698060061,0.7030608735320746,1.3055886411203432,1.0348902341925426,-1.089024286242561,-0.4375625929961358,0.46624235547226167,-0.9941677358126898,-1.0383507923545963,-0.4629679772135877,-0.3060390889728223,-0.9683365901422759,-0.6765542261662848,-0.5456427611686466,0.21179854970936332,0.36179526866172096,0.4449787207530166,-0.07312362153207935,0.3888613018381259,0.21053623520349157,0.839125592605221,0.8338931534184518,0.0,0.0,0.0,0.0,0.0,0.0,131.65280151367188,-0.030962594226498955,0
"BA increased $-1.00 on January 01, 1970. Day range: $-0.98 to $-1.00. RSI indicates the stock may be oversold. Outlook: Mild bearish pressure in the short term.",1970-01-01 00:00:00.000000068,-0.9916427704554333,-0.9980186182074073,-0.9752341210296285,-0.9965717649127264,-0.5543765214858469,-0.9963877923833482,-1.0142741959123562,-1.0132580469346135,-1.0282276679746574,0.07419360844016397,0.05572601180873001,0.07207917859621489,-0.05406930621798773,-1.0804833764491466,-0.9121179028102342,-0.6333797411440891,0.30396632699140114,0.7439532238573389,1.019162846822402,-1.0824254041898782,-0.46186297376928165,0.31123323409215614,-0.983556679366145,-1.020124685460042,-0.5395590094934684,-0.025267796333533366,-0.802004681844188,-0.6702526182886586,-0.5423406562946641,-0.15525549761689345,0.3946481811439923,0.12708229120508993,-0.035818659365871884,0.24253507654975467,0.0910927359890373,0.019618028613381844,0.27486574769072547,0.0,0.0,0.0,0.0,0.0,0.0,134.35452270507812,-0.003719873898130491,0
"BA remained stable $-1.00 on January 01, 1970. Day range: $-0.99 to $-1.02. RSI indicates the stock may be oversold. Outlook: Slight upward movement may continue.",1970-01-01 00:00:00.000000069,-1.0011532812277364,-1.0195013147395102,-0.9905312181949298,-0.9969033775481452,-0.5727681615313441,-0.994417101076488,-1.0144940367200879,-1.0116101682817327,-1.0268998937782714,0.07819193692553418,0.06144754087664504,0.06749620089697492,0.1164220841278133,-1.0810214250696342,-0.9120488382790646,-0.6361295847553218,0.30407311673937437,0.7335883325183519,0.9923513438998579,-1.0736868114302505,-0.4846559940739021,-0.01522176241989453,-0.996156674057533,-1.0047710122459852,-0.5541189275971967,-0.21649157935915805,-0.8587831945230896,-0.6721558987746817,-0.544499394418215,-0.14197178952777803,0.3285406251014613,0.02296765622777575,0.04181554935791486,0.2246822149018521,0.08025788893866084,0.7694003281664104,0.4674407018100748,0.0,0.0,0.0,0.0,0.0,0.0,134.9353485107422,0.000783028549363505,1
"BA increased $-1.01 on January 01, 1970. Day range: $-0.98 to $-1.01. RSI indicates the stock may be oversold. Outlook: Mild bearish pressure in the short term.",1970-01-01 00:00:00.000000070,-0.9852291523396237,-1.010404554523088,-0.983608875330766,-1.0055270312214735,-0.4905237180547743,-0.9964763623477929,-1.0156642292695248,-1.011551452821833,-1.0263191238220652,0.07195519202363836,0.06469884766335039,0.03671921163816342,0.60659128894757,-1.0835700693591417,-0.9116065261458675,-0.649662616724176,0.09029709243836813,0.46404723630465783,0.6925249797049134,-1.104898127895559,-0.5141896869093991,0.13853860378707472,-0.9964882276481651,-0.9932835757773743,-0.5725093744906307,-0.13549103205679233,-0.8886244128590272,-0.6973065079432261,-0.5420203770422886,-0.18615095913341645,0.0940581705706238,-0.15099462253582366,0.22928991393892367,0.08962891626405829,0.0084242021319207,1.0411844092851155,0.3443746954907579,0.0,0.0,0.0,0.0,0.0,0.0,133.05209350585938,-0.00813459800494016,0
"BA increased $-1.01 on January 01, 1970. Day range: $-1.00 to $-1.03. RSI indicates the stock may be oversold. Outlook: Mild bearish pressure in the short term.",1970-01-01 00:00:00.000000071,-1.0151981964629653,-1.0305718089823446,-0.9965610379503267,-1.010612205559639,-0.6007074276791,-0.9996869179813765,-1.0165511850273181,-1.0122893693396509,-1.0261638685093373,0.06119815433405433,0.06501297361150189,0.00012429311322340104,0.5223941716874491,-1.0893048863035717,-0.9095370860029311,-0.6848060687977342,0.006822611410083911,0.18424975804000096,0.49311250371381576,-1.1300455775641156,-0.5346928328359568,0.22273133318570568,-1.0051103458498665,-0.9926211042411134,-0.49027026659735734,-0.6267685463015503,-0.8909824879340157,-0.7020414261608687,-0.543798308713349,-0.1989635450463713,-0.08101016192156064,-0.22276551381525808,0.20136904890430393,-0.0015367842275955804,-0.025368433568593085,0.7310138773219574,0.23396378275470026,0.0,0.0,0.0,0.0,0.0,0.0,131.89047241210938,-0.01381817899694296,0
"BA surged strongly $-1.04 on January 01, 1970. Day range: $-1.01 to $-1.04. RSI indicates the stock may be oversold. Trading volume was significantly lower than previous day. Outlook: Mild bearish pressure in the short term.",1970-01-01 00:00:00.000000072,-1.0238242823112798,-1.042628731552692,-1.01453808785341,-1.0368130540626042,-0.3943438448731677,-1.010270817577458,-1.0183660961879888,-1.0169717838693553,-1.0279908787253227,0.0265683628435807,0.057902066755320294,-0.09238566301646475,6.702383634311762e-05,-1.0922346976801194,-0.9115016646771353,-0.6897848929122479,-0.7804431136107827,-0.7158250862594563,-0.02328794085218248,-1.1173821533005235,-0.5721093321173768,-0.03015393435617734,-1.0101946147549974,-0.9820171546752984,-0.6004468280869791,0.7839419776741708,-0.8540006054606842,-0.6831314038405378,-0.5310324778959403,-0.5958920051238111,-0.39891904467165196,-0.5452833854419787,-0.01271100891683701,-0.30283728673385235,-0.23308599213758804,-0.4663537666818671,0.05627271709390872,0.0,0.0,0.0,0.0,0.0,0.0,130.59674072265625,-0.008021559578479272,0
