text,Date,Open,High,Low,Close,Volume,SMA_5,SMA_30,EMA_12,EMA_26,MACD,MACD_signal,MACD_hist,RSI_14,BB_upper,BB_lower,BB_width,BB_pct,Stoch_%K,Stoch_%D,ATR_14,OBV,ROC_10,Close_lag1,Close_lag5,Volume_lag1,Return_1d,Volatility_5d,Volatility_21d,Volatility_63d,MA_ratio_3,Return_7d,MA_ratio_7,Return_14d,MA_ratio_14,MA_ratio_21,RSI_9,RSI_50,DayOfWeek,DayOfMonth,Month,Quarter,WeekOfYear,MonthEnd,Future_Close,Weekly_Return,label
"MA traded at $-1.43 on January 01, 1970. Day range: $-1.43 to $-1.43. RSI indicates the stock may be oversold. Outlook: Slight upward movement may continue.",1970-01-01 00:00:00.000000063,-1.433656915443083,-1.4314265038794236,-1.4269620459979186,-1.4265857010434198,1.3259154836723002,-1.428152596025072,-1.4050520398351651,-1.422197908303833,-1.4162749483640438,-0.40197681784461886,-0.3618097306741069,-0.19770614455463542,-0.8634620906939168,-1.4333960003885335,-1.3903648132642141,-0.6884935711842721,-0.9503241990236737,-0.8524397024004965,-1.1482303445236535,-1.1635414338919339,-1.879947222507507,-0.8210185263424951,-1.4281745451758636,-1.4235374543246184,0.6053172060451403,0.44848346373650494,-0.528995489588582,-0.13013903079874914,-0.2286962526623341,0.22225581738671218,-0.16721002515645433,-0.031962814910187494,-0.5364332385923896,-0.44264587433368513,-0.5591001116370423,-1.1678876995196077,-0.22910510317585453,0.0,0.0,0.0,0.0,0.0,0.0,83.04093170166016,0.012273760322027639,1
"MA remained stable $-1.42 on January 01, 1970. Day range: $-1.42 to $-1.42. RSI indicates the stock may be oversold. Trading volume was significantly lower than previous day. Outlook: Slight upward movement may continue.",1970-01-01 00:00:00.000000064,-1.4241475555137384,-1.4239139316217106,-1.4178223537182886,-1.4210371301416589,0.29018712668624314,-1.4275358833863618,-1.405817835252709,-1.4217636666868356,-1.4162882188166486,-0.3881796995170998,-0.3733193869628268,-0.12689641275038308,-0.3432840605951998,-1.4374559925738382,-1.388329805210367,-0.8534997176610217,-0.35763871980686085,-0.35708805162126667,-0.8229997219734072,-1.1566466256583865,-1.8559427670228843,-0.5118590259273864,-1.4258534315655584,-1.4203865861022917,1.3254149128339654,0.8883917827419847,-0.4668944611161721,-0.19009082275250125,-0.291182657420264,0.4966636343006202,-0.1134585054326438,0.36043186719867915,-0.2094113196246844,-0.15414930496935153,-0.2758394568138634,-0.8693131566550449,-0.14026298864353387,0.0,0.0,0.0,0.0,0.0,0.0,83.85958099365234,0.013649017054977305,1
"MA decreased $-1.41 on January 01, 1970. Day range: $-1.41 to $-1.42. RSI indicates the stock may be oversold. Trading volume was significantly lower than previous day. Outlook: Mild bearish pressure in the short term.",1970-01-01 00:00:00.000000065,-1.4170991161237279,-1.4151420253316238,-1.4101804203004358,-1.4105399603574367,0.03674922791846463,-1.4228977464817698,-1.406280560849659,-1.4197741131187784,-1.4155155438235014,-0.3505372057571596,-0.3743670231692174,-0.014924590805976726,-0.18105138582717595,-1.4367233786003437,-1.3886219237463397,-0.8256670093295122,0.7025970897072423,0.5800524253029777,-0.22802079054271837,-1.1615844408462421,-1.8344688946558108,-0.19642687344611381,-1.420302064512836,-1.4299895977704074,0.2896353975850808,-0.22593729331289744,-0.8119528367881432,-0.13212116149969605,-0.27418244378629447,1.034488804255529,0.5083924867437181,0.9472578568928245,-0.10119597322729182,0.3802803087406348,0.2072024759441745,0.5962946051327491,0.13407721194926683,0.0,0.0,0.0,0.0,0.0,0.0,83.98188018798828,-0.0007837472212784193,0
"MA remained stable $-1.41 on January 01, 1970. Day range: $-1.41 to $-1.42. RSI indicates the stock may be oversold. Trading volume was significantly lower than previous day. Outlook: Mild bearish pressure in the short term.",1970-01-01 00:00:00.000000066,-1.411850140633871,-1.4150675798328494,-1.4112395483313986,-1.4124893070793791,-0.06772853327075637,-1.4191747115237952,-1.407149149604305,-1.4183918755382352,-1.4149458732088975,-0.3253932255047211,-0.3697544541433336,0.04565486588112098,-0.3153765749697599,-1.4360475730621527,-1.3875878629580034,-0.834433212157306,0.4209608447755749,0.4060234485174754,0.22864920759573348,-1.1517207287024513,-1.854899554228309,0.2861955417625557,-1.4097996047770383,-1.427363935194671,0.03618498062896825,-0.3792404306176908,-0.65454272950883,-0.26742969019313334,-0.28985165825131914,0.2074609219329229,0.30311245610492366,0.6831968428095893,-0.18944853268462547,0.27209677249793446,0.11618420629511134,0.269130681033231,0.3658623131679186,0.0,0.0,0.0,0.0,0.0,0.0,83.4831771850586,-0.0038177418159578056,0
"MA remained stable $-1.42 on January 01, 1970. Day range: $-1.41 to $-1.42. RSI indicates the stock may be oversold. Trading volume was significantly higher than previous day. Outlook: Mild bearish pressure in the short term.",1970-01-01 00:00:00.000000067,-1.4090006639114794,-1.4167029157240596,-1.4098775502179934,-1.416163246591219,-0.6005768676148824,-1.41662236507723,-1.4077861084132561,-1.4177900205134077,-1.4146931320468785,-0.3145890488232712,-0.36372228413184265,0.06084842386912216,-0.7520249378695452,-1.4365276743914521,-1.3874714199963276,-0.8506712098085503,0.06613747014686547,0.07803052308232004,0.38654465217426454,-1.1550129882110853,-1.870009711201703,0.012096437369925332,-1.4117499338542225,-1.4251879700506112,-0.06829794108398517,-0.26749136523405515,-0.49463707554209196,-0.37232161843160894,-0.3044520417871498,-0.44457134607396065,0.5477714933584963,0.2345551487283327,-0.4711222041528773,0.10992591937975263,-0.07149054909671186,0.37872271743790736,0.4490141715723424,0.0,0.0,0.0,0.0,0.0,0.0,81.79883575439453,-0.018516618150317347,0
"MA remained stable $-1.42 on January 01, 1970. Day range: $-1.41 to $-1.42. RSI indicates the stock may be oversold. Trading volume was significantly lower than previous day. Outlook: Mild bearish pressure in the short term.",1970-01-01 00:00:00.000000068,-1.4153743604830136,-1.4170746758254003,-1.4104072335048194,-1.418562648319634,-0.04193228064867086,-1.4150153199522253,-1.408219077290006,-1.4176515359942388,-1.4146385360776619,-0.3119938639974103,-0.35833396747030805,0.05395745710627027,-0.7000688224086253,-1.4363613148555494,-1.3871326207660515,-0.8550426566016219,-0.21479689204874425,0.17958322585190648,0.24122274232380392,-1.1577495429240374,-1.8906979469366412,0.1071268399095543,-1.4154257248138822,-1.4228623292198461,-0.6011725946796329,0.5295464462433279,-0.43264535091547196,-0.5490493111558156,-0.31802910158102704,-0.41218299818058934,0.3436322846217252,-0.0675525715456792,-0.4353057953057668,0.009734703286722051,-0.16294565290505775,0.03497294204139248,0.3271377043106069,0.0,0.0,0.0,0.0,0.0,0.0,82.17523956298828,-0.010424884703630656,0
"MA remained stable $-1.41 on January 01, 1970. Day range: $-1.41 to $-1.42. RSI indicates the stock may be oversold. Trading volume was significantly higher than previous day. Outlook: Mild bearish pressure in the short term.",1970-01-01 00:00:00.000000069,-1.4200233100965465,-1.416777318551662,-1.4122231307565987,-1.412039373660103,-0.08453429238218337,-1.413213038303646,-1.4089087060669008,-1.4165263209275902,-1.4141001836605136,-0.2938143966782207,-0.35008239383292306,0.0846020264875233,-0.44877982940481803,-1.4358401059824968,-1.387249739585451,-0.837665067094935,0.4425837610273454,0.9030939811683754,0.42159925875560034,-1.1473339278178372,-1.8704350932467348,0.22250160325860066,-1.417826335698595,-1.4173001344926879,-0.04250041429434143,0.03255911123646461,-0.4096604533877774,-0.6078711703147318,-0.3273718439777171,0.3743638392057864,0.5159563687832821,0.22711152344550625,-0.2793269268258802,0.35878858796464985,0.09718113052451656,1.1837611981239786,0.352356977008251,0.0,0.0,0.0,0.0,0.0,0.0,82.58926391601562,-0.015148144822389156,0
"MA remained stable $-1.41 on January 01, 1970. Day range: $-1.41 to $-1.42. RSI indicates the stock may be oversold. Trading volume was significantly higher than previous day. Outlook: Slight upward movement may continue.",1970-01-01 00:00:00.000000070,-1.41147538253514,-1.4160341417175082,-1.407305227961537,-1.4110648522831268,-0.5369382762943389,-1.4133181759662508,-1.4093008925152095,-1.4154236239455489,-1.413528835968391,-0.27734159100399836,-0.3399101824152181,0.10515802904394349,0.43644558562407804,-1.4349184590784272,-1.3871194566377627,-0.8158609018135068,0.4661052161056287,1.0052965600652106,0.7580847403320313,-1.1721075741431866,-1.8546895035081414,0.5988502346928903,-1.4112997736951631,-1.4067771902143051,-0.08510453029090569,-0.40506192188344636,-0.7380579330231857,-0.6405300295539926,-0.32746906083836075,0.2840166653873803,0.4599710929174443,0.1372137700381818,0.22364313116671392,0.3516988880509527,0.12855067310996554,1.1328628861817316,0.2578588681509849,0.0,0.0,0.0,0.0,0.0,0.0,85.8167953491211,0.0218489411885691,1
"MA remained stable $-1.42 on January 01, 1970. Day range: $-1.41 to $-1.42. RSI indicates the stock may be oversold. Outlook: Slight upward movement may continue.",1970-01-01 00:00:00.000000071,-1.4129749941942602,-1.4189332437179336,-1.4078348290703588,-1.4150386866142195,-0.37916392939160637,-1.41382882547764,-1.4100133895035347,-1.4151046457542245,-1.4132969676369467,-0.27461962166467513,-0.3311823484535662,0.08969929602135546,0.0007292712649567044,-1.4349163489959913,-1.3871195279992357,-0.8158012776843087,0.06098013890439876,0.5885421138911281,0.9064873808887651,-1.192077109814397,-1.8720104736479914,0.3653397971039018,-1.410324761217157,-1.4087313233145509,-0.5375308600254548,-1.2474314039381176,-0.6925121486655371,-0.6521088155968371,-0.3236871165510638,-0.3491857642249628,0.07865300756244875,-0.20771822867572337,-0.022105062767842236,0.11598436813842937,-0.058611197985635875,0.6380438843699977,0.07705458552435804,0.0,0.0,0.0,0.0,0.0,0.0,85.51567077636719,0.024346145652831712,1
"MA increased $-1.43 on January 01, 1970. Day range: $-1.42 to $-1.43. RSI indicates the stock may be oversold. Trading volume was significantly lower than previous day. Outlook: Strong bullish trend expected in the next week.",1970-01-01 00:00:00.000000072,-1.4201733938758099,-1.4254006941413442,-1.4229673923390642,-1.4284600892589485,0.44390693729985514,-1.4162919254649478,-1.4114550530572751,-1.4169087385995984,-1.4140859068887084,-0.3060443818943737,-0.33101229825374145,-0.0018920632072998453,-0.43907591698512993,-1.4352826079780594,-1.3882369988204721,-0.79634220086805,-1.2145026686724165,-0.8190226610966661,0.28156721279030783,-1.1794172870269544,-1.8975498248978608,-0.17937085377682588,-1.4143005981252885,-1.4124142837276854,-0.37974872009335137,0.21852689468464534,-0.26645310035273734,-0.5640968523347593,-0.3062551640091284,-1.3361640833093715,-0.8549848169642877,-0.9858918694342231,-0.27017312803977905,-0.5840065536353313,-0.6149849216910566,-0.42263723262363,-0.23125466419342555,0.0,0.0,0.0,0.0,0.0,0.0,85.36511993408203,0.04359822663485655,1
