text,Date,Open,High,Low,Close,Volume,SMA_5,SMA_30,EMA_12,EMA_26,MACD,MACD_signal,MACD_hist,RSI_14,BB_upper,BB_lower,BB_width,BB_pct,Stoch_%K,Stoch_%D,ATR_14,OBV,ROC_10,Close_lag1,Close_lag5,Volume_lag1,Return_1d,Volatility_5d,Volatility_21d,Volatility_63d,MA_ratio_3,Return_7d,MA_ratio_7,Return_14d,MA_ratio_14,MA_ratio_21,RSI_9,RSI_50,DayOfWeek,DayOfMonth,Month,Quarter,WeekOfYear,MonthEnd,Future_Close,Weekly_Return,label
"UBER traded at $-0.26 on January 01, 1970. Day range: $-0.29 to $-0.27. RSI indicates the stock may be oversold. Outlook: Significant downward pressure expected.",1970-01-01 00:00:00.000000063,-0.2885573304531533,-0.2664799996465359,-0.2917854173785713,-0.2569139820653711,0.6047937039597654,-0.24744069757577833,-0.05550552677995158,-0.1706009729821972,-0.10970967606503823,-0.6874779609940432,-0.5555234188155724,-0.5448118370577097,-0.8258216161666351,-0.13715542029927352,-0.050912104862892965,-0.33642915755855485,-1.0349010473768285,-0.888807672589454,-0.5505863611196558,0.06884862875443956,-1.1199064978648459,-1.0227888414539281,-0.07117018879511652,-0.23035692886416573,0.2854585564495376,-2.270868128419201,1.5245543721997896,-0.17143528959216264,-0.08477629232138181,-0.8571229708083625,-0.6044033839096444,-0.200782154983688,-0.7684962723066544,-0.6893774840294398,-0.7644051641557369,-0.8424807895319161,-0.14688756790788438,0.0,0.0,0.0,0.0,0.0,0.0,35.22999954223633,-0.12034955771894243,0
"UBER surged strongly $-0.45 on January 01, 1970. Day range: $-0.40 to $-0.31. RSI indicates the stock may be oversold. Trading volume was significantly lower than previous day. Outlook: Significant downward pressure expected.",1970-01-01 00:00:00.000000064,-0.2715208963284545,-0.3122694863473353,-0.40084971141978776,-0.4500377741759075,-0.1971489749247151,-0.2734975865044285,-0.07585502182837883,-0.21367964504650366,-0.13493635693630912,-0.8876706664024255,-0.6367500670954832,-0.9407051717735117,-1.1670381639859113,-0.12335325912352613,-0.11603756634955385,-0.0939292171002871,-1.84822517755739,-1.6431642197323273,-0.7646007176671561,0.3027055262665496,-1.1911331055002665,-1.552294550115875,-0.25614885707672314,-0.3160101250672154,0.6042538319303762,-0.46422049571745894,2.000461023119627,0.10373575173259074,-0.21278540560867568,-3.0399877491931617,-1.1967717793920736,-1.5092930363914536,-1.2806443542021768,-1.6248075925044267,-1.5526895589588396,-1.050204754072589,-0.5872481633938305,0.0,0.0,0.0,0.0,0.0,0.0,34.61000061035156,-0.06459457809860641,0
"UBER surged strongly $-0.48 on January 01, 1970. Day range: $-0.46 to $-0.47. RSI indicates the stock may be oversold. Trading volume was significantly higher than previous day. Outlook: Significant downward pressure expected.",1970-01-01 00:00:00.000000065,-0.4500877779066351,-0.46845574694667735,-0.4569764638379638,-0.4848633364345403,-0.3263535739235614,-0.3078164382948625,-0.09282016329402978,-0.25556090125481984,-0.16095661638253275,-1.0662437740936226,-0.7401994156365426,-1.2025453016272396,-1.3155271875863004,-0.11205213582129081,-0.17944268645975736,0.14042214803772746,-1.686961827708882,-1.5325674116455474,-1.4464010678203996,0.407625425312431,-1.254842629408893,-1.4337292679015223,-0.44936269744116686,-0.30966530940589504,-0.19773688741368298,-2.039709372086637,1.983723202879763,0.08347742324251903,-0.34837846644874243,-1.4861404143730323,-1.1257693383273224,-1.5228340632716597,-1.4452736370546804,-1.6550910318637242,-1.6145017024509047,-1.0603845931855198,-0.757576697667884,0.0,0.0,0.0,0.0,0.0,0.0,35.290000915527344,-0.03182441215725678,0
"UBER surged strongly $-0.64 on January 01, 1970. Day range: $-0.63 to $-0.54. RSI indicates the stock may be oversold. Trading volume was significantly lower than previous day. Outlook: Slight upward movement may continue.",1970-01-01 00:00:00.000000066,-0.5131855750948554,-0.5412171591296052,-0.6330100484324208,-0.6425284796463654,-0.009728209928977041,-0.38077577578248806,-0.11460149865135934,-0.3155823555192635,-0.19710207730127008,-1.3344617484660743,-0.8807381267170257,-1.6395526584916522,-1.4980838380005217,-0.0794536624977215,-0.27917879517125394,0.5585794185056233,-1.922317872404595,-1.4873232732784394,-1.6592680408258496,0.7034230616440211,-1.3369733193566267,-1.9027845836664385,-0.4842044978910575,-0.2747696703735281,-0.3269492264274693,-0.6683619882571948,2.0917176073253243,0.25467590709592064,-0.2730318130343549,-2.0869434198958055,-1.4782846683157815,-2.528490185222001,-1.8531517260525094,-2.350807208786747,-2.2226797065701933,-1.2097929124974574,-1.215839599605584,0.0,0.0,0.0,0.0,0.0,0.0,34.90999984741211,0.027974110381346173,1
"UBER surged strongly $-0.69 on January 01, 1970. Day range: $-0.66 to $-0.65. RSI indicates the stock may be oversold. Trading volume was significantly higher than previous day. Outlook: Slight upward movement may continue.",1970-01-01 00:00:00.000000067,-0.6065702860495421,-0.6509865453965041,-0.6610735462928208,-0.6893846204179281,-0.6564604549645734,-0.5047049277848195,-0.1384872002307361,-0.3736756442022612,-0.2341519894549528,-1.5718771571300731,-1.0443128717152068,-1.9109759347561488,-1.8062787555766806,-0.058054157196054675,-0.37226558096076756,0.9335172654461192,-1.725507754678081,-1.56794092461064,-1.6325142601163471,0.7110077895238478,-1.3814773267216944,-1.9189503754627233,-0.6419431559748365,-0.0672989178327678,-0.010304894957526555,1.7574808934835204,0.043795485605814526,0.2593106431463476,-0.3117650606112993,-1.5564229117541741,-1.7068814337642058,-2.5240348545257745,-2.146603919067002,-2.372826958024795,-2.321823406968655,-1.1960097921932809,-1.6163163785247916,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.02347979381803183,1
"UBER fell sharply $-0.56 on January 01, 1970. Day range: $-0.63 to $-0.59. RSI indicates the stock may be oversold. Outlook: Significant downward pressure expected.",1970-01-01 00:00:00.000000068,-0.6734540377206936,-0.5926519381238332,-0.6304587771173619,-0.5621129498963269,-0.6208595626443664,-0.5659704123828767,-0.1564936793505144,-0.40298704739298163,-0.25872824844353437,-1.6284850533517652,-1.1873670808230736,-1.6691916457612779,-1.3195365516151307,-0.06323724810924734,-0.41954848448175364,1.0846306732186979,-1.1292818918232443,-0.962936113670693,-1.4299202258263664,0.6797844994088518,-1.3349020704197216,-1.281649458021231,-0.6888211444618735,-0.2525634206338319,-0.6570758825555203,-0.5448038087625637,1.425986626840383,0.49036971512114735,-0.22924976677690423,1.2757318177969035,-1.2861777349233723,-1.039631773499107,-1.688405220486086,-1.4065939808385086,-1.6187344832950084,-0.6429457733970737,-1.3116016498931895,0.0,0.0,0.0,0.0,0.0,0.0,33.43000030517578,-0.05109279762841253,0
"UBER surged strongly $-0.60 on January 01, 1970. Day range: $-0.57 to $-0.57. RSI indicates the stock may be oversold. Outlook: Significant downward pressure expected.",1970-01-01 00:00:00.000000069,-0.5428416167969972,-0.5725798409201478,-0.5685920291942392,-0.6013708432672985,-0.7955830220215273,-0.596348935218284,-0.17458693867709063,-0.4339101741309017,-0.2844850926025702,-1.6900398066555156,-1.3150705079372162,-1.4883202528450883,-1.2631741686028033,-0.07607468799032863,-0.4660321682046106,1.215292989397702,-1.1272175068010493,-1.1089733548307803,-1.295356980049481,0.6848409846620696,-1.3713119697347889,-1.1476460429285087,-0.561490130699457,-0.4460758207496575,-0.6214728575601565,0.5531023619925931,0.9764603871247164,0.4929158593638976,-0.224594578422083,0.28694910476260627,-2.1731617736132587,-0.7311100763730938,-1.6095143832893528,-1.44629862658907,-1.699033314535028,-0.7293585882406998,-1.298641473000169,0.0,0.0,0.0,0.0,0.0,0.0,33.310001373291016,-0.03756137573345572,0
"UBER fell sharply $-0.56 on January 01, 1970. Day range: $-0.57 to $-0.56. RSI indicates the stock may be oversold. Outlook: Significant downward pressure expected.",1970-01-01 00:00:00.000000070,-0.6090942557048296,-0.555643964039862,-0.5673163935367098,-0.5583137054240664,-0.8009110467225106,-0.6110933246965012,-0.19391678698518214,-0.45336234067562814,-0.3050425423552467,-1.6819834867610282,-1.415497765720959,-1.1669373589818084,-1.0873650815351383,-0.09636089022864876,-0.497695754588901,1.274809098430438,-0.8921116944086909,-0.8940328658378138,-1.055676062142222,0.7531020889415843,-1.3352120532538163,-1.0057995965391415,-0.6007663289344307,-0.48097145978202444,-0.7962067837643222,-0.3434561669050445,1.088522649943294,0.5106026212452528,-0.21357413965402475,0.2695359923538773,-1.3538911048544542,0.08150026886120594,-1.4089497000662548,-1.005520008563342,-1.38429434822797,-0.7053116466968345,-1.053702019412912,0.0,0.0,0.0,0.0,0.0,0.0,33.11000061035156,-0.06177388066364705,0
"UBER surged strongly $-0.58 on January 01, 1970. Day range: $-0.54 to $-0.57. RSI indicates the stock may be oversold. Outlook: Significant downward pressure expected.",1970-01-01 00:00:00.000000071,-0.5447344736889655,-0.5706979173034896,-0.5443554383064276,-0.5823751039938561,-0.9645402208997883,-0.5990181668552033,-0.21298630294869536,-0.47357356817846863,-0.32591657888092085,-1.6788285426104306,-1.495159937217163,-0.922271642122073,-1.0437606571505842,-0.1253576543951148,-0.525082268938799,1.296015630407239,-0.8827570989126763,-1.0141469522240312,-1.0738896161003328,0.6954597965790164,-1.361792074839656,-1.2129535624796626,-0.5576891147451479,-0.638953860314336,-0.8015351276411793,-0.7944279042191971,0.3408808164332093,0.51050734278695,-0.21223290190439353,-0.04462243547627994,-0.6789671307115189,0.03255197590973907,-1.3473028623028922,-0.9866700830084891,-1.390990244666407,-1.483088383420851,-1.0756163598773674,0.0,0.0,0.0,0.0,0.0,0.0,32.59000015258789,-0.066456594241326,0
"UBER surged strongly $-0.64 on January 01, 1970. Day range: $-0.62 to $-0.63. RSI indicates the stock may be oversold. Outlook: Significant downward pressure expected.",1970-01-01 00:00:00.000000072,-0.5889029798605186,-0.6284053762227898,-0.6228052064748092,-0.6399956499981918,-0.9305019851747832,-0.5891038502109862,-0.23465916718543584,-0.49965968822180507,-0.3496491625016493,-1.7092236326218904,-1.5654373525444563,-0.8116952609876348,-1.0437606571505842,-0.15320184666104764,-0.5573826660883909,1.3392240038973113,-0.9722995440047368,-1.3017877234082764,-1.142465624718656,0.6992519194124425,-1.3903524304835697,-2.0402198592200413,-0.5817617324759954,-0.6859042860582566,-0.9651741040411532,-0.5202225745817686,0.3896874511030835,0.5042633921705083,-0.20565667711637212,-0.8640180229851558,-0.7950770913006483,-0.3134345435804028,-1.3755082948241568,-1.1805532563897503,-1.5466547456054487,-1.3170002761374648,-1.13720655467657,0.0,0.0,0.0,0.0,0.0,0.0,32.7599983215332,-0.03647063760196462,0
