text,Date,Open,High,Low,Close,Volume,SMA_5,SMA_30,EMA_12,EMA_26,MACD,MACD_signal,MACD_hist,RSI_14,BB_upper,BB_lower,BB_width,BB_pct,Stoch_%K,Stoch_%D,ATR_14,OBV,ROC_10,Close_lag1,Close_lag5,Volume_lag1,Return_1d,Volatility_5d,Volatility_21d,Volatility_63d,MA_ratio_3,Return_7d,MA_ratio_7,Return_14d,MA_ratio_14,MA_ratio_21,RSI_9,RSI_50,DayOfWeek,DayOfMonth,Month,Quarter,WeekOfYear,MonthEnd,Future_Close,Weekly_Return,label
"XOM traded at $-0.50 on January 01, 1970. Day range: $-0.50 to $-0.51. RSI indicates the stock may be oversold. Outlook: Slight upward movement may continue.",1970-01-01 00:00:00.000000063,-0.49603596956130475,-0.5050712574040339,-0.4990847145783711,-0.4964855891906014,-0.6993267356247022,-0.5018172902611837,-0.47211973566241455,-0.5028633767975764,-0.47770614710660275,-0.6010024700768524,-0.7829302974773551,0.40617796347077884,-0.0010536993505945735,-0.5880028315081138,-0.413059248287965,-0.9910366666670839,0.5258442908266951,0.18513121731512722,-0.23407124528285186,-0.6732450125693813,-0.2643793470745588,0.05028759547592647,-0.5184375489988852,-0.5355924188221366,-0.6590290998213032,0.38950388037943556,-0.10897013360298076,-0.4848206753640161,-0.4019990395207792,0.43141609671748266,0.005279283628899994,0.21238443443173646,-0.0267837656606104,0.07233099415757707,0.0457312053460596,-0.18798110260116577,-1.08588513920573,0.0,0.0,0.0,0.0,0.0,0.0,55.120445251464844,0.0024671963208928696,1
"XOM fell sharply $-0.48 on January 01, 1970. Day range: $-0.48 to $-0.49. RSI indicates the stock may be oversold. Outlook: Slight upward movement may continue.",1970-01-01 00:00:00.000000064,-0.4998456823007975,-0.49077933430340637,-0.4837062059960701,-0.47962012195489584,-0.6021958393606976,-0.5011630906147959,-0.4751205381625442,-0.49896622998385703,-0.4774812958930971,-0.5258599582105311,-0.7397975207437799,0.5169072368077724,0.329055751547496,-0.5851745409710273,-0.4144419575536297,-0.9670607670292642,1.1679761281883487,0.8516642711232638,0.1331260341770623,-0.6367751078949734,-0.22915888649639132,-0.009589151809909567,-0.4958501453513193,-0.479692120885996,-0.6992660406375054,-1.1426107824011922,-0.6626403587912291,-0.5102187492597645,-0.45470810835881353,0.6005416850587026,0.3097915600678874,0.4207361436157597,0.21276095974333065,0.23947482919057816,0.2095429013640065,0.39687549099561176,-0.7604447030267754,0.0,0.0,0.0,0.0,0.0,0.0,55.95362091064453,0.010262133296360863,1
"XOM surged strongly $-0.53 on January 01, 1970. Day range: $-0.50 to $-0.50. RSI indicates the stock may be oversold. Trading volume was significantly lower than previous day. Outlook: Strong bullish trend expected in the next week.",1970-01-01 00:00:00.000000065,-0.4783451729042461,-0.4980591086062673,-0.5040265486981781,-0.5255902841805984,-0.13528739923547878,-0.5062862113214768,-0.48005434886733017,-0.502785417317509,-0.48073031016116136,-0.5381089243479757,-0.7079213658160577,0.38409293237699077,-0.6171190022043483,-0.5850265709259961,-0.4151720910290495,-0.9621836803877274,-0.7527396350280489,-0.9098315588485757,0.04507696668008013,-0.7034275088774644,-0.2775348337818423,-0.1797566997454885,-0.4789764979560301,-0.49687087938051877,-0.6021376562053237,0.374497980499368,-0.27222307440964005,-0.4197829264082569,-0.4262897823674591,-0.8526119017505205,0.061898069883952786,-0.46281975739614994,-0.45524072330960086,-0.2776546241522439,-0.2272609183059196,-0.3323159745878854,-1.0931892825483227,0.0,0.0,0.0,0.0,0.0,0.0,56.89017868041992,0.04782266558090941,1
"XOM fell sharply $-0.51 on January 01, 1970. Day range: $-0.51 to $-0.53. RSI indicates the stock may be oversold. Trading volume was significantly higher than previous day. Outlook: Strong bullish trend expected in the next week.",1970-01-01 00:00:00.000000066,-0.5273320487719766,-0.5296085688268503,-0.5097933772582401,-0.5095412688494818,-0.4495132942602614,-0.5052505588477659,-0.48461076301692835,-0.5035324431225826,-0.48253168220358605,-0.5168728178560946,-0.677860679786185,0.36267263035012276,-0.025722891566238817,-0.5850692309614716,-0.4133306421198704,-0.9725706882852899,-0.11996157745714646,-0.23089527950369973,-0.10394899139694216,-0.7549887413311196,-0.2380124308529126,-0.12478892348545573,-0.5249689568224268,-0.5115955295186811,-0.1352412904614117,0.5862842323389004,-0.24022800598501598,-0.4342119275497403,-0.4311908244932433,-0.17569558831642923,-0.31796926506904355,-0.09629522575643555,-0.050304839335124,-0.08589420237590864,-0.07477967913446781,0.027244269474581213,-0.9088311284172016,0.0,0.0,0.0,0.0,0.0,0.0,56.66410827636719,0.03638464495128506,1
"XOM fell sharply $-0.48 on January 01, 1970. Day range: $-0.48 to $-0.49. RSI indicates the stock may be oversold. Outlook: Slight upward movement may continue.",1970-01-01 00:00:00.000000067,-0.4900482335869648,-0.4942846544616606,-0.4834316536887841,-0.4847884135272355,-0.4399448923884349,-0.4983832491119132,-0.48745508123401565,-0.5003324811188187,-0.48233806798774126,-0.455355202567334,-0.6406032270595714,0.44758563351074104,0.1775755221405832,-0.5823320674030065,-0.4124775032037482,-0.9614504917262285,0.8347372998196789,0.8162475606594922,-0.11663570546241347,-0.7310959242415754,-0.19822043120476107,0.1934061552585947,-0.5089121573306503,-0.5159582635563138,-0.44945905951770243,-0.16985645096743618,-0.1738296835656803,-0.4115796373944215,-0.4456523457551916,0.7053602885492477,0.08057388861710166,0.3208857072854231,0.09224219719464513,0.19404411372159563,0.14822990258222105,0.5365828540511873,-0.39340703501136093,0.0,0.0,0.0,0.0,0.0,0.0,56.14740753173828,0.01601222800904634,1
"XOM increased $-0.49 on January 01, 1970. Day range: $-0.47 to $-0.49. RSI indicates the stock may be oversold. Trading volume was significantly higher than previous day. Outlook: Slight upward movement may continue.",1970-01-01 00:00:00.000000068,-0.47507973626856215,-0.488621499487229,-0.4705245978478462,-0.49077235372602124,-0.8087296881525724,-0.4972385043485989,-0.4904006379974766,-0.49855121196350516,-0.48260882088453055,-0.4134385164429356,-0.601797021999252,0.46585900783959167,-0.11989409452565762,-0.5815085191464346,-0.40918078786279083,-0.9748237288254189,0.5216452753182604,0.4997159607725104,0.388282061008841,-0.7455576938650594,-0.2276216495742057,0.3110468824878212,-0.4841472962748029,-0.49332612777771706,-0.43989090508739287,0.8340953751028732,-0.2186594142653616,-0.40935187413937174,-0.44545990800884877,0.11921610292306088,0.16524242952136234,0.14686950694451595,-0.11054034392492466,0.12264893183178956,0.0752818495481803,-0.19377346725011063,-0.37322275562373075,0.0,0.0,0.0,0.0,0.0,0.0,56.34764099121094,0.022263893808322978,1
"XOM fell sharply $-0.46 on January 01, 1970. Day range: $-0.46 to $-0.46. RSI indicates the stock may be oversold. Trading volume was significantly lower than previous day. Outlook: Slight upward movement may continue.",1970-01-01 00:00:00.000000069,-0.4837895554134028,-0.4554551721332127,-0.462562043376071,-0.4556832365703527,-0.19477835701031157,-0.4924423386096078,-0.4916985322540317,-0.49161173701646754,-0.4802206227996386,-0.31992824754387916,-0.5506737738691622,0.6111849800691067,0.4828578474903082,-0.5730241006162866,-0.41304353268738736,-0.9046984276031466,1.620045576608926,0.8488182359794395,0.7750491114826873,-0.6914830831163576,-0.18092190352426996,0.1373274726584636,-0.4901341388293361,-0.4764190637835999,-0.8086661639747863,0.9261972289502619,-0.07307565943868527,-0.3688195173303932,-0.4530384878809164,0.6812523822753584,0.5458252159341925,0.6245817437443381,0.2916320267562289,0.5026209305760211,0.3831882299521007,0.514382739507237,-0.16505574619298932,0.0,0.0,0.0,0.0,0.0,0.0,56.11509704589844,0.0028858925057196304,1
"XOM fell sharply $-0.42 on January 01, 1970. Day range: $-0.42 to $-0.43. RSI indicates the stock may be oversold. Outlook: Mild bearish pressure in the short term.",1970-01-01 00:00:00.000000070,-0.44187823418798877,-0.4271412527066122,-0.4183497455142521,-0.4162401912237617,-0.2329041083980528,-0.4705321710598339,-0.49127509396061847,-0.47963358224729524,-0.4750429936426282,-0.17991361717038004,-0.47971159456962836,0.8452599884832475,0.7067841262060814,-0.5545579626762656,-0.4216501177024785,-0.7515037617432508,2.13574175212601,1.235380191878726,0.9251877262257538,-0.6380337586925996,-0.13529637839750305,0.5921463109622915,-0.455028002603044,-0.522502606190564,-0.1947307097836342,-0.249477902757232,-0.6789223509368537,-0.3342110377675025,-0.4295970828424921,1.214438638199319,0.7008501984556129,1.1329613555947942,0.4922832033961014,0.9072621875802062,0.7253161818852134,1.082644811333184,-0.26373510902448394,0.0,0.0,0.0,0.0,0.0,0.0,56.489723205566406,-0.007039096802684884,0
"XOM surged strongly $-0.43 on January 01, 1970. Day range: $-0.42 to $-0.44. RSI indicates the stock may be oversold. Trading volume was significantly higher than previous day. Outlook: Mild bearish pressure in the short term.",1970-01-01 00:00:00.000000071,-0.4217397091555054,-0.43711866720432624,-0.419173920764816,-0.42576112574199504,-0.8414375696062663,-0.45374538173763723,-0.49076883055422077,-0.47097218378999295,-0.4709649193781006,-0.0854419088539472,-0.40265712925286556,0.9171414768842272,0.7674152525820646,-0.5450127090619283,-0.4272604964198083,-0.6661713966242206,1.5826682203481626,1.015404114516624,1.1099137515350372,-0.6650720780206962,-0.16377602829075547,0.6380944163854889,-0.41556582642533557,-0.5064140077868802,-0.23285547522890726,-0.5415165952063813,-0.4687474505662697,-0.3494729741296821,-0.4290049849652811,0.197375678502972,0.4452924989978356,0.8153423643446758,0.5308705834831883,0.7074605057794986,0.5849052993391411,0.9954862775292903,-0.7220493573756053,0.0,0.0,0.0,0.0,0.0,0.0,56.541385650634766,-0.0021657911765569178,0
"XOM surged strongly $-0.45 on January 01, 1970. Day range: $-0.45 to $-0.46. RSI indicates the stock may be oversold. Trading volume was significantly lower than previous day. Outlook: Slight upward movement may continue.",1970-01-01 00:00:00.000000072,-0.4418779905126911,-0.4586903664475443,-0.4452609210071993,-0.4475219306370342,-0.32823960916734374,-0.4462784024051424,-0.4905939274012872,-0.46701216099754006,-0.46882545728035835,-0.047822320239449274,-0.33293597582963735,0.8306174081971769,0.7480651756815007,-0.5392873593508444,-0.42628203731712594,-0.6391170408130317,0.9331445734649707,0.41036582502045055,0.9528545470998012,-0.6286023819234614,-0.2067154059733548,0.4988486669267335,-0.42509137882712095,-0.48160010235979844,-0.8413731995936258,0.17851768128003054,-0.26921659225771705,-0.445002856721736,-0.4283838547058071,-0.591401439173186,0.6895558967066786,0.21424951280267562,0.525309634143394,0.36128773129706926,0.36190127870315114,0.4878227749080166,-0.7241960820073833,0.0,0.0,0.0,0.0,0.0,0.0,56.17323303222656,0.00045995891214893484,1
