text,Date,Open,High,Low,Close,Volume,SMA_5,SMA_30,EMA_12,EMA_26,MACD,MACD_signal,MACD_hist,RSI_14,BB_upper,BB_lower,BB_width,BB_pct,Stoch_%K,Stoch_%D,ATR_14,OBV,ROC_10,Close_lag1,Close_lag5,Volume_lag1,Return_1d,Volatility_5d,Volatility_21d,Volatility_63d,MA_ratio_3,Return_7d,MA_ratio_7,Return_14d,MA_ratio_14,MA_ratio_21,RSI_9,RSI_50,DayOfWeek,DayOfMonth,Month,Quarter,WeekOfYear,MonthEnd,Future_Close,Weekly_Return,label
"SPY traded at $-1.24 on January 01, 1970. Day range: $-1.25 to $-1.24. RSI indicates the stock may be oversold. Outlook: Slight upward movement may continue.",1970-01-01 00:00:00.000000063,-1.2547301566387787,-1.241011024299688,-1.246431945559929,-1.2369644956591546,0.6267116648777397,-1.2431969850852058,-1.2336982173417683,-1.2420273595587041,-1.2404692119799356,-0.36709782297553595,-0.3569763957681336,-0.10621983676548201,-0.4228931402354849,-1.2600527042989498,-1.2179708674631817,-0.6044321084086975,-0.011315292610630046,-0.43182280641895265,-1.0159654071019628,-0.8225390062493809,-0.6439775050384247,-0.5609919735706012,-1.2468150026863307,-1.2503282134507339,0.009441469496440492,-0.28793326744882125,-0.06476769621632768,-0.03294482366679259,-0.18669095318798393,0.6522133762615652,0.2326899271101392,0.3388136530946598,-0.18500959535952088,-0.09829803513311923,-0.03877844119720846,-0.8163063987148916,-0.4515876978338584,0.0,0.0,0.0,0.0,0.0,0.0,175.92276000976562,0.006062409466133789,1
"SPY remained stable $-1.24 on January 01, 1970. Day range: $-1.23 to $-1.24. RSI indicates the stock may be oversold. Trading volume was significantly lower than previous day. Outlook: Slight upward movement may continue.",1970-01-01 00:00:00.000000064,-1.2363746598479066,-1.2387368270528722,-1.23138452412307,-1.2410187902196048,-0.11753563802135761,-1.244629984986282,-1.234445000417905,-1.2417966004236478,-1.240417630434992,-0.3612910214140993,-0.36282414372675026,-0.07147965484898351,-0.4116512464149386,-1.260131380549782,-1.218005271998969,-0.6051067873212976,-0.23803995613252416,-0.6940075742605568,-0.8004866773746223,-0.8242609497636606,-0.7032221113271651,-0.5827586107899402,-1.2365591582953965,-1.2317451913164144,0.626496815222547,0.25196215241817765,-0.36446737626044556,-0.11887022985201715,-0.24348176010811665,-0.0050405333108077205,0.22257782596579725,0.052048476190681967,-0.17627213087520838,-0.23033060390467444,-0.14909005264133043,-0.7060222036517911,-0.39729807358418057,0.0,0.0,0.0,0.0,0.0,0.0,176.2593231201172,0.01066173392246519,1
"SPY remained stable $-1.24 on January 01, 1970. Day range: $-1.23 to $-1.24. RSI indicates the stock may be oversold. Trading volume was significantly lower than previous day. Outlook: Slight upward movement may continue.",1970-01-01 00:00:00.000000065,-1.2386599894152932,-1.2405709732460315,-1.2325706880597889,-1.2358589126468247,0.06476641563110162,-1.2423400787406953,-1.2351661578743713,-1.2408025093127057,-1.2399821850408783,-0.34311627017881347,-0.3636019272487979,-0.01315134053368721,-0.7351633094064215,-1.260400291596764,-1.2147117813173016,-0.6568172679579873,-0.004803262948016118,-0.36032651499381785,-0.5357237289457791,-0.8998391965519157,-0.6380589005870045,-0.3014270140274139,-1.2406170462095476,-1.2452195438998597,-0.11781427502159014,0.3457663608387209,-0.6008932022832477,-0.12144909699249683,-0.2598941388698731,0.1081470489097013,0.2638345576302157,0.18147842291785224,-0.40460187121211333,-0.04172812700729723,-0.021712082690675635,0.2102188432847115,-0.37819903510491315,0.0,0.0,0.0,0.0,0.0,0.0,177.0502166748047,0.011779924608063956,1
"SPY decreased $-1.23 on January 01, 1970. Day range: $-1.23 to $-1.24. RSI indicates the stock may be oversold. Trading volume was significantly lower than previous day. Outlook: Slight upward movement may continue.",1970-01-01 00:00:00.000000066,-1.236964532118508,-1.235655828814956,-1.23175529899141,-1.2290771568266947,-0.020660997011254144,-1.237612532091262,-1.23561290388062,-1.2389114286538159,-1.2390694511824367,-0.3112488004683377,-0.3573851965303851,0.06731830184835787,-0.39131893771801274,-1.260980700477659,-1.2100112439593793,-0.7333849844449823,0.356859639546031,0.07823882572028952,-0.3517727504211632,-0.8866956752022563,-0.5756691696547142,0.3060966814726808,-1.2354525953959987,-1.2506241347020184,0.06450340322762947,0.4384099712383815,-0.7304372866702799,-0.254841999048601,-0.282050253584837,0.4493536231203758,-0.028553264044050116,0.46351257901329834,-0.16539043901884828,0.16690266121991498,0.10834592093160247,0.542393864819135,-0.03307592397464811,0.0,0.0,0.0,0.0,0.0,0.0,176.9997100830078,0.007036671097394789,1
"SPY decreased $-1.22 on January 01, 1970. Day range: $-1.22 to $-1.23. RSI indicates the stock may be oversold. Trading volume was significantly higher than previous day. Outlook: Mild bearish pressure in the short term.",1970-01-01 00:00:00.000000067,-1.2264969138372974,-1.228980116591849,-1.218635245713614,-1.2206737901311642,-0.30877353830782395,-1.232294048808789,-1.235712920764744,-1.2360103049718587,-1.237592944675225,-0.26480742439136296,-0.34244520331707207,0.16767663828704574,-0.5229966884196345,-1.2585667417737787,-1.209620564899533,-0.7030199326982741,0.7740905050889862,0.6216711573638869,0.12271969295531183,-0.9164836312637106,-0.5226332783268787,0.5574057583052761,-1.2286648288514352,-1.2451456978525792,-0.02093133115821781,-0.4561428123791316,-0.7079544087001298,-0.2529899686467644,-0.3315887285178392,0.5798709315404545,0.5123038544669686,0.6745216879524263,-0.2547077979722286,0.43848402599966757,0.2648992951976682,0.6428470782765922,0.3369598479576379,0.0,0.0,0.0,0.0,0.0,0.0,174.96363830566406,-0.009950302452377716,0
"SPY increased $-1.23 on January 01, 1970. Day range: $-1.22 to $-1.23. RSI indicates the stock may be oversold. Outlook: Slight upward movement may continue.",1970-01-01 00:00:00.000000068,-1.2215580455509736,-1.2250187153724668,-1.218116554051087,-1.2276767962397352,-0.27027841418339454,-1.2304326627168494,-1.2358711657574515,-1.2346396878129053,-1.23675197622388,-0.24746674133906812,-0.32677179012993895,0.17611439979273474,-0.6208307565689559,-1.2584695018076333,-1.2065151810876298,-0.7463116109408311,0.2626535174480623,0.3435048106134744,0.37655266705832063,-0.9049082487885571,-0.5769189493935379,0.3382996510264777,-1.2202540141847806,-1.2348545127035504,-0.3090685657711227,0.12075264385855,-0.5895250723170309,-0.30767000501457176,-0.3402840693572401,-0.21653457852106503,0.4743755804353068,0.18576622674846738,-0.3234634653995804,0.23257834731905908,0.05950729194989773,-0.14471845027244465,0.08237308305322659,0.0,0.0,0.0,0.0,0.0,0.0,176.56216430664062,0.0036345740416959473,1
"SPY remained stable $-1.22 on January 01, 1970. Day range: $-1.23 to $-1.23. RSI indicates the stock may be oversold. Outlook: Slight upward movement may continue.",1970-01-01 00:00:00.000000069,-1.2290769956773915,-1.2317678079856302,-1.225010076677109,-1.2247280846916146,-0.25537859751085323,-1.2271677753288832,-1.2362600911296346,-1.2330234260908768,-1.235751751831024,-0.22729205752739312,-0.3099034467447978,0.18986168836768505,-0.3217789662788009,-1.2572129037621798,-1.2064444796452827,-0.72861282638188,0.39744183531599575,0.5482549440998735,0.546061446880959,-0.9060891157854264,-0.5221495420248644,0.012899575289743835,-1.2272632271136856,-1.2389263837506044,-0.2705701423377736,0.35146730046735697,-0.6657130296617929,-0.33410336184678713,-0.35307445706727814,-0.09399073470726063,0.4101536646376201,0.17305652347137163,-0.12210182930893362,0.3144769829642104,0.09351568620545828,0.6363287446236422,0.40300278624422603,0.0,0.0,0.0,0.0,0.0,0.0,176.35191345214844,0.0005253074299403246,1
"SPY decreased $-1.22 on January 01, 1970. Day range: $-1.21 to $-1.22. RSI indicates the stock may be oversold. Trading volume was significantly lower than previous day. Outlook: Slight upward movement may continue.",1970-01-01 00:00:00.000000070,-1.22023092024938,-1.2220108535151812,-1.211296892315567,-1.2177988732411822,0.2933830207918462,-1.2235482884515136,-1.2361981368929613,-1.230583064834868,-1.234304995453521,-0.19479487802293582,-0.28943467485571706,0.2312834632292189,0.596370442375365,-1.2548828201447573,-1.206322611744006,-0.6957028183346068,0.7228389871673968,0.8380333362728342,0.6240913005656868,-0.9554610412262055,-0.44956408216647675,0.4357838504763553,-1.224311902098932,-1.2337441366835307,-0.25566904864381296,-0.07629783978306347,-0.6494998720656641,-0.41630727799298595,-0.35265972888900615,0.3932721470942608,0.32490936569710754,0.3648390714029597,0.39820828594670404,0.454673190839232,0.2452458148854411,1.1479188399747982,0.27585543451146105,0.0,0.0,0.0,0.0,0.0,0.0,177.21849060058594,0.0009504304989941105,1
"SPY remained stable $-1.22 on January 01, 1970. Day range: $-1.21 to $-1.22. RSI indicates the stock may be oversold. Trading volume was significantly lower than previous day. Outlook: Slight upward movement may continue.",1970-01-01 00:00:00.000000071,-1.220378614279535,-1.2224512276113235,-1.2124831509352998,-1.218241373818064,-0.39386400349037554,-1.221376644551694,-1.235929959802865,-1.2285866500936191,-1.2329986532646404,-0.1721481387057096,-0.2681995259964775,0.24010038440464188,0.7298429309667576,-1.2539028923303748,-1.2067189215781713,-0.6754368217876907,0.6472715496511532,0.7898612559715471,0.78506734683292,-0.9805013583048454,-0.49983743299675454,0.5405651626865678,-1.2173765492329613,-1.226932980078987,0.293139602475203,-1.0818072030489025,-0.6571017570094121,-0.42385876273695583,-0.36121516063066816,0.10017572847391228,0.41514925140437087,0.19461786552848992,0.4555708793115166,0.35513801203478346,0.20378606186316345,1.012002294111653,0.0056265404720483615,0.0,0.0,0.0,0.0,0.0,0.0,177.66445922851562,0.003755651041439922,1
"SPY increased $-1.24 on January 01, 1970. Day range: $-1.23 to $-1.24. RSI indicates the stock may be oversold. Trading volume was significantly lower than previous day. Outlook: Slight upward movement may continue.",1970-01-01 00:00:00.000000072,-1.2284132444118192,-1.2352888604535497,-1.2330894651905862,-1.2360798955633159,2.350647185055913,-1.224464245591237,-1.2363230866900754,-1.2296590708006672,-1.2331293651709192,-0.2026312688239279,-0.25775327654412244,0.1159775579836464,-0.005308948648914941,-1.2541618486467212,-1.2069183219999056,-0.6764135690247697,-0.4387706662354973,-0.4449889372897324,0.42685929434931763,-0.9259337366022339,-0.6392138729697876,0.05576086542204058,-1.217819442001644,-1.2184931824680538,-0.3941663238183458,0.7681950962716746,-0.344782463968482,-0.4249005280745578,-0.35138566012936073,-1.0467938424832874,-0.15148505454935102,-0.6206022030986406,0.0790403660527254,-0.24294762040763063,-0.23690908539416658,-0.3421379441973695,-0.18685172725085086,0.0,0.0,0.0,0.0,0.0,0.0,178.07667541503906,0.01779248042348364,1
