text,Date,Open,High,Low,Close,Volume,SMA_5,SMA_30,EMA_12,EMA_26,MACD,MACD_signal,MACD_hist,RSI_14,BB_upper,BB_lower,BB_width,BB_pct,Stoch_%K,Stoch_%D,ATR_14,OBV,ROC_10,Close_lag1,Close_lag5,Volume_lag1,Return_1d,Volatility_10d,DayOfWeek,Future_Close,Weekly_Return,label
"META traded at $-1.22 on January 01, 1970. Day range: $-1.22 to $-1.23. RSI indicates the stock may be oversold. Outlook: Strong bullish trend expected in the next week.",1970-01-01 00:00:00.000000029,-1.2167891915814313,-1.2254082044902799,-1.2175063719841053,-1.224017797116704,-0.28546841043610255,-1.226603764230261,-1.2313445007587491,-1.22940448281125,-1.2328483463395916,-0.31309484177464647,-0.3415252845260347,0.03750746180682059,-0.7853962317584028,-1.2565099428902398,-1.1896070186047214,-0.9067665789282591,-0.5053708705848514,-0.3461812859931555,-0.1377275856121182,-1.1378830632736598,-2.5089807876147456,-0.19206609653322712,-1.220261000936083,-1.2362582338725956,-0.3786431691380693,-0.3181581215014629,-0.7918020529529002,0.0,78.47016143798828,0.04092937583653187,1
"META remained stable $-1.23 on January 01, 1970. Day range: $-1.22 to $-1.22. RSI indicates the stock may be oversold. Trading volume was significantly lower than previous day. Outlook: Strong bullish trend expected in the next week.",1970-01-01 00:00:00.000000030,-1.2264086971849688,-1.2218849361349469,-1.2210349181919586,-1.2251791112932062,0.1589977739605021,-1.2246711702557915,-1.2321573005523674,-1.2296459183163677,-1.2332370772584027,-0.31031377901838025,-0.33813675633282647,0.03597974780135354,-0.36430061779078227,-1.2565726431994215,-1.1891568544412303,-0.9151998585486076,-0.6316414818867272,-0.44880160080439147,-0.3290132833640139,-1.1385987058933904,-2.5491765763711713,-0.03999179357211207,-1.2243327160956878,-1.236509315180767,-0.2856914919256804,-0.12505732377396964,-0.8601486814447115,0.0,78.08200073242188,0.037698318144920154,1
"META decreased $-1.22 on January 01, 1970. Day range: $-1.22 to $-1.22. RSI indicates the stock may be oversold. Trading volume was significantly lower than previous day. Outlook: Strong bullish trend expected in the next week.",1970-01-01 00:00:00.000000031,-1.2211013719406076,-1.2219669227197116,-1.2179264464340633,-1.2159710719811143,-0.030516039755833797,-1.2221388158659612,-1.2322941903417628,-1.2284154623462482,-1.2328951993893733,-0.29270645422132063,-0.33171004803489285,0.07688074964823725,-0.16912004987454465,-1.256244187269044,-1.1891065455395935,-0.9102597010196768,0.19371430228418118,0.36487303791162645,-0.15613152414378278,-1.1459344763813286,-2.5134819315977017,0.09544785559610071,-1.2254959995879577,-1.2302343347374936,0.15882649719478223,0.5719737323178078,-0.7869248816648233,0.0,79.18678283691406,0.037152722159041,1
"META fell sharply $-1.19 on January 01, 1970. Day range: $-1.21 to $-1.20. RSI indicates the stock may be oversold. Trading volume was significantly lower than previous day. Outlook: Slight upward movement may continue.",1970-01-01 00:00:00.000000032,-1.212394064927919,-1.197878111653381,-1.2053242792391279,-1.1934901711799215,1.5392587776212614,-1.2172907099396553,-1.231361609249787,-1.2238714532901929,-1.2308652073382615,-0.24256242036657935,-0.31598618220013985,0.20204220962646133,0.07693039844621558,-1.2515217446905977,-1.1920611298089048,-0.7795916927209808,1.7093202134783614,1.20085569657849,0.4037456186495537,-1.1581013916747935,-2.4405035535951107,0.5753602935975675,-1.216272345606403,-1.2191903486347222,-0.03070940529035434,1.4424929406517195,-0.42972294704663105,0.0,80.03280639648438,0.012465414466127337,1
"META remained stable $-1.19 on January 01, 1970. Day range: $-1.19 to $-1.19. RSI indicates the stock may be oversold. Trading volume was significantly lower than previous day. Outlook: Mild bearish pressure in the short term.",1970-01-01 00:00:00.000000033,-1.191164559330265,-1.1937813515343008,-1.1864209471104317,-1.1895082682213407,0.9415330133203923,-1.2111764076624716,-1.2302921339961974,-1.2194060836789422,-1.2286820943070171,-0.1969358954407551,-0.29377797463581645,0.28933659768610415,0.9466891549546979,-1.2472726317761609,-1.1948651563619377,-0.6600232682549921,1.625106394043401,1.2073035282371538,1.003094838001671,-1.1808247688332862,-2.3817217646151434,0.6724931625597078,-1.1937533224836887,-1.2215330687129327,1.5392483770766283,0.20772158072104002,-0.43875615447466687,0.0,78.59956359863281,-0.011639534295829042,0
"META increased $-1.20 on January 01, 1970. Day range: $-1.19 to $-1.20. RSI indicates the stock may be oversold. Trading volume was significantly lower than previous day. Outlook: Slight upward movement may continue.",1970-01-01 00:00:00.000000034,-1.1877646099040846,-1.195010374258691,-1.193310203243246,-1.1983016478529327,0.08425776107583824,-1.2060117558411068,-1.2301039099892515,-1.2169978315004717,-1.2273309029253319,-0.1756982285030056,-0.27152936802987565,0.2898804631644008,0.8860101279343852,-1.2457917606094941,-1.195638698071052,-0.6217821642440444,0.9775063338429644,0.6761227446644026,1.115737003945457,-1.1912022367783976,-2.420142402776028,0.7009673343704838,-1.189764667154009,-1.2256327166167766,0.9414529448926907,-0.6065200065316961,-0.46034261730875065,0.0,79.37590026855469,0.011542461669104302,1
"META remained stable $-1.20 on January 01, 1970. Day range: $-1.20 to $-1.20. RSI indicates the stock may be oversold. Trading volume was significantly lower than previous day. Outlook: Slight upward movement may continue.",1970-01-01 00:00:00.000000035,-1.1998719480350184,-1.20082767747646,-1.1956625290657312,-1.2015368327271536,-0.2670263306854888,-1.2012636057271469,-1.2299014216194097,-1.2154641689012564,-1.226326377556563,-0.16496580981818298,-0.25146549121219924,0.2604688963630234,0.6398167138364564,-1.2446411472120167,-1.1960906665536237,-0.5945551040460235,0.7240106292461537,0.48069526302612464,0.8551088674287287,-1.1972855763146724,-2.450219689890711,0.6304256976866484,-1.1985729582897502,-1.2268039804561468,0.08407777299334204,-0.2556977834341722,-0.4378649706518444,0.0,79.22659301757812,0.014658849343251814,1
"META decreased $-1.19 on January 01, 1970. Day range: $-1.19 to $-1.19. RSI indicates the stock may be oversold. Trading volume was significantly lower than previous day. Outlook: Slight upward movement may continue.",1970-01-01 00:00:00.000000036,-1.1998720439965591,-1.1949285035511652,-1.1923020223400373,-1.1923288570034194,0.1817421121413099,-1.1965154683838286,-1.2290914768844798,-1.2127317167508531,-1.2246944524159509,-0.1427852785079996,-0.23073336518301427,0.26946509187874745,0.8158065798481835,-1.2410278149461975,-1.1967914617660504,-0.5210999354098467,1.0682312104682221,1.0369205103109973,0.7934467621709549,-1.1899498522912273,-2.4094837001909273,0.6927318497227862,-1.201813629276785,-1.2175170504453225,-0.26724726265980003,0.549478632003676,-0.4221353281022834,0.0,80.52050018310547,0.01684267624482497,1
"META decreased $-1.19 on January 01, 1970. Day range: $-1.18 to $-1.19. RSI indicates the stock may be oversold. Trading volume was significantly higher than previous day. Outlook: Slight upward movement may continue.",1970-01-01 00:00:00.000000037,-1.1884280250705663,-1.1853420169253874,-1.1820521703118332,-1.185277544019117,0.5515285956873188,-1.194866101700303,-1.227962108795602,-1.209320943891057,-1.2226459770425224,-0.11532013428451861,-0.2083513642950139,0.2916762618296591,0.9685000604365037,-1.236381276408892,-1.1983157690008597,-0.4169053303560868,1.2019402957631387,1.0092875994867396,0.9140200833639723,-1.171341696012273,-2.359964909001628,0.5879846084980871,-1.1925900389914188,-1.1948435425198298,0.18157348634027562,0.403370812186256,-0.45767426636832387,0.0,80.82904815673828,0.009948942141417685,1
"META increased $-1.20 on January 01, 1970. Day range: $-1.19 to $-1.19. RSI indicates the stock may be oversold. Outlook: Slight upward movement may continue.",1970-01-01 00:00:00.000000038,-1.181793755411172,-1.1864890626626117,-1.1912937427795969,-1.1972231257181436,0.5265527122459898,-1.196415499800841,-1.2271949374743762,-1.2082962021159211,-1.2216597031776397,-0.11425771975055007,-0.1902215494540843,0.23443190390168941,0.8592093861702387,-1.2353285469366115,-1.1986383541924615,-0.3937526735172696,0.5717900366240668,0.38153617918658667,0.8781341251305758,-1.150586495614986,-2.40889049779968,0.36766434433971523,-1.1855267686383655,-1.1908275242522195,0.5514030703230309,-0.8022302235149165,-0.3342902385763333,0.0,79.63468170166016,0.01316951463386177,1
